index,Address,Possesion,Furnishing,Buildup_area,Carpet_area,Bathrooms,Property_age,Parking,Price,Brokerage,Floor,Per_sqft_price,BHK,Total_bedrooms
3225,"Skycity Oberoi, Khande Rao Dongari, Borivali East, Mumbai",Ready to move,Unfurnished,1600.0,1192.462242,1.0,1,3,60000000,60000000.0,52.0,37500.0,4.0,4.0
5864,"Kanakia Zenworld Phase I, Kanjurmarg East, Mumbai",Ready to move,Semi Furnished,1000.0,758.0,2.0,1,1,19500000,190000.0,22.0,19500.0,2.0,2.0
6,"BM Satyam Solaris, Eden Gardens, Anushakti Nagar, Mumbai",Ready to move,Unfurnished,841.0,841.0,2.0,1,1,27500000,0.0,20.0,32700.0,3.0,3.0
9511,"Gaiwadi, Kalbadevi, Mumbai",Ready to move,Unfurnished,700.0,499.9983809,1.0,5,1,12500000,12500000.0,3.0,17860.0,2.0,2.0
3006,"Govinda Park, Morya Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,550.0,296.0,1.0,5,1,1699000,33999.0,9.0,3090.0,1.0,1.0
7698,"Pandurang Wadi, Goregaon East, Mumbai",Ready to move,Fully Furnished,827.0,736.0152274,1.0,4,1,24100000,24100000.0,10.0,29080.0,3.0,2.0
8548,"Oberoi Springs, Shastri Nagar, Jogeshwari West, Mumbai",Ready to move,Unfurnished,1300.0,990.0,2.0,12,1,44400000,450000.0,36.0,34190.0,3.0,3.0
6376,"Winestone, Kanakia Park, Mira Road East, Mumbai",Ready to move,Unfurnished,1030.0,754.7435098,1.045432603,12,1,13000000,13000000.0,12.0,12620.0,2.0,3.0
731,"Lodha Trump Tower Mumbai, Lower Parel West, Lower Parel, Mumbai",Ready to move,Unfurnished,1900.0,1700.0,3.0,1,3,95000000,79518086.4,61.0,50000.0,4.0,4.0
9360,"Kalpataru Crest, Sarvodaya Nagar, Bhandup West, Mumbai",Ready to move,Semi Furnished,1215.0,740.0,2.0,1,2,18500000,190000.0,36.0,15230.0,2.0,2.0
3883," Abba Residency, Momin Nagar, Jogeshwari West, Mumbai",Ready to move,Semi Furnished,630.0,420.0,2.0,4,1,12500000,130000.0,21.0,19840.0,1.0,1.0
4661,"Bhayandarpada, Thane West, Mumbai",Ready to move,Semi Furnished,743.0,439.9072201,1.0,6,1,9500000,95059.59852,38.0,12790.0,2.0,2.0
5272,"bhimshanker, Dahisar West, Mumbai",Ready to move,Unfurnished,1500.0,903.8552102,1.0,1,2,22500000,22500000.0,22.0,15000.0,3.0,3.0
1709,"JK IRIS, Kashimira, Mira Road East, Mumbai",Ready to move,Semi Furnished,750.0,415.0,2.0,3,1,8000000,80000.0,16.0,10670.0,1.0,1.0
5573,"Giriraj Jawahar Nagar, Tilak Nagar, Goregaon West, Mumbai",Ready to move,Unfurnished,535.0,441.7073806,1.0,1,1,14000000,14000000.0,11.0,26170.0,1.0,2.0
1355,"I C colony, Satya Nagar, Borivali West, Mumbai",Ready to move,Unfurnished,590.0,443.8074087,1.0,2,0,10900000,10900000.0,7.0,18470.0,1.0,2.0
2124,"CATER ROAD, Pali Hill, Bandra West, Mumbai",Ready to move,Semi Furnished,3100.0,4550.000336,1.0,10,1,350000000,350000000.0,15.0,64225.46496,4.0,4.0
2320,"Ekta Tripolis, Motilal Nagar I, Goregaon West, Mumbai",Ready to move,Semi Furnished,1200.0,925.0,2.0,1,2,32500000,330000.0,36.0,27080.0,3.0,3.0
9488,"RNA Royale Park, Sai Nagar, Kandivali West, Mumbai",Ready to move,Fully Furnished,1260.0,900.0,2.0,10,2,27500000,0.0,22.0,21820.0,2.0,2.0
1572,"Rizvi Oak, Kurar Village, Malad East, Mumbai",Ready to move,Semi Furnished,700.0,422.0,2.0,1,1,10000000,100616.6764,22.0,14290.0,1.0,1.0
6841,"Nirmal City Of Joy, Ashok Nagar, Mulund West, Mumbai",Ready to move,Semi Furnished,975.0,750.0,2.0,10,2,17500000,180000.0,36.0,17950.0,2.0,2.0
5159,"Sheth Vasant Sagar, Thakur Village, Kandivali East, Mumbai",Ready to move,Semi Furnished,560.0,440.0,2.0,18,1,11500000,110000.0,8.0,20540.0,1.0,1.0
8064,"Lodha Grandeur, Prabhadevi, Mumbai",Ready to move,Semi Furnished,1450.0,1050.0,2.0,15,2,45000000,450000.0,28.0,31030.0,3.0,3.0
5279,"Ornate Galaxy Phase I, Naigaon East, Mumbai",Ready to move,Unfurnished,560.0,392.0,2.0,5,1,5500000,110000.0,15.0,9820.0,1.0,1.0
674,"Monte South 1, Byculla West, Byculla, Mumbai",Ready to move,Unfurnished,1550.0,1100.0,3.0,2,2,45000000,450000.0,55.0,29030.0,3.0,3.0
4464,"Redwood Redwoods, Mulund West, Mumbai",Ready to move,Semi Furnished,615.0,460.0,2.0,25,0,11000000,110000.0,8.0,17890.0,1.0,1.0
416,"Puraniks Rumah Bali, Bhayandarpada, Thane West, Mumbai",Ready to move,Semi Furnished,653.0,456.0,1.0,2,2,5900000,0.0,31.0,9040.0,1.0,1.0
5630,"sweet home society gorai 2 borivali west, Ashok Nagar, Borivali West, Mumbai",Ready to move,Unfurnished,550.0,467.6259562,1.0,6,1,9600000,95999.99759,22.11022469,17450.0,1.0,1.0
2595,"Kripa CHS Mulund , Mulund West, Mumbai",Ready to move,Unfurnished,1452.0,987.9965431,1.0,1,2,24200000,24200000.0,11.0,16670.0,3.0,3.0
7415,"G K Sai Radha Complex, Sadan Wadi, Bhandup West, Mumbai",Ready to move,Unfurnished,1068.0,968.0,3.0,2,1,22000000,0.0,31.0,20600.0,3.0,3.0
3320,"The world tower, Railway Colony, Lower Parel, Mumbai",Ready to move,Semi Furnished,6700.0,5400.0,5.0,5,3,360000000,354186040.7,85.0,53730.0,5.0,5.0
6496,"KAMLA VELEON, I C Colony, Borivali West, Mumbai",Ready to move,Unfurnished,1100.0,634.8499064,1.0,1,1,17100000,17100000.0,9.0,15540.0,2.0,2.0
4370,"Lodha Marquise, Siddharth Nagar, Worli, Mumbai",Ready to move,Semi Furnished,1400.0,1400.0,3.0,8,3,90000000,900000.0,74.0,64280.0,4.0,4.0
5239,"JSB Nakshatra Primus, Naigaon East, Mumbai",Ready to move,Unfurnished,500.0,260.0,1.0,5,1,2511000,50220.0,14.0,5020.0,1.0,1.0
6000,"Hiranandani Castle Rock C And D Wing, Hiranandani Gardens, Powai, Mumbai",Ready to move,Semi Furnished,1250.0,777.0,2.0,4,2,34000000,0.0,22.0,27200.0,2.0,2.0
275,"Ecohomes Eco Winds, Kokan Nagar, Bhandup West, Mumbai",Ready to move,Semi Furnished,600.0,400.0,1.0,2,2,9300000,93000.0,22.0,15500.0,1.0,1.0
4143,"Shapoorji Pallonji Vicinia, Sainath Nagar, Powai, Mumbai",Ready to move,Semi Furnished,1300.0,888.0,2.0,3,2,24500000,250000.0,20.0,18850.0,2.0,2.0
5998,"Lodha New Cuffe Parade Lodha Enchante 41st To 45th Floor, Sion East, Sion, Mumbai",Ready to move,Semi Furnished,768.0,640.0,2.0,5,1,24000000,240000.0,43.0,31250.0,2.0,2.0
462,"Hiral Legacy, Gandhi Nagar, Kandivali West, Mumbai",Ready to move,Unfurnished,700.0,440.0,2.0,2,1,9000000,197181.2677,13.0,12860.0,1.0,1.0
4298,"Babrekar Nagar, Kandivali West, Mumbai",Ready to move,Unfurnished,421.0,305.0,2.0,10,0,5500000,55000.0,24.0,13060.0,1.0,1.0
4526,"Srishti Heights, Rajiv Gandhi Nagar, Bhandup West, Mumbai",Ready to move,Fully Furnished,1050.0,780.0,2.0,5,2,18500000,190000.0,30.0,17620.0,2.0,2.0
1508,"Man Opus, MIDC, Mira Road East, Mumbai",Ready to move,Semi Furnished,605.0,477.0,2.0,3,0,6300000,6143.874133,22.0,10410.0,1.0,1.0
5265,"rupmol chs, Naigaon East, Mumbai",Ready to move,Unfurnished,840.0,616.8084443,2.0,20,1,4500000,88374.96173,4.0,5360.0,1.0,2.0
2302,"Kanakia Silicon Valley, Krishna Nagar, Powai, Mumbai",Ready to move,Unfurnished,1365.0,1050.0,3.0,1,1,38500000,390000.0,24.0,28200.0,3.0,3.0
3504,"The world tower, Railway Colony, Lower Parel, Mumbai",Ready to move,Fully Furnished,2900.0,2700.0,4.0,5,3,150000000,1500000.0,73.0,51720.0,4.0,4.0
1460,"Godrej Tranquil, Hanuman Nagar, Kandivali East, Mumbai",Ready to move,Unfurnished,700.0,426.0,2.0,2,1,9800000,98000.0,21.0,14000.0,1.0,1.0
189,"Joyville Virar, Bolinj, Virar West, Mumbai",Ready to move,Semi Furnished,690.0,437.0,1.0,1,1,4399000,88000.0,23.0,6380.0,1.0,1.0
4076,"Petropolis, Apollo Bandar, Colaba, Mumbai",Ready to move,Semi Furnished,2030.0,1606.643741,1.0,20,2,85000000,85000000.0,5.0,41870.0,3.0,2.0
3682,"Evershine Cosmic, Veer Desai Industrial Estate, Andheri West, Mumbai",Ready to move,Unfurnished,1800.0,1600.0,3.0,12,1,30000000,249015.0875,26.0,16670.0,4.0,4.0
3519,"Kamala Casa De Rosa, Bandra West, Mumbai",Ready to move,Semi Furnished,3200.0,1600.0,4.0,10,2,160000000,1600000.0,9.0,50000.0,4.0,4.0
392,"Ekdanta 24 Karat, Nehru Nagar, Kurla East, Mumbai",Ready to move,Semi Furnished,598.0,598.0,2.0,1,0,14800000,203575.5268,17.0,24750.0,2.0,2.0
6292,"Srishti Pride, Sadan Wadi, Bhandup West, Mumbai",Ready to move,Fully Furnished,655.0,655.0,2.0,5,2,20000000,200000.0,22.0,30530.0,2.0,2.0
1112,"Rustomjee Raag Tower, Yashodham, Goregaon East, Mumbai",Ready to move,Unfurnished,934.0,834.0,2.0,1,1,18000000,180000.0,22.0,19270.0,2.0,2.0
6392,"Marol, Andheri East, Mumbai",Ready to move,Unfurnished,1000.0,685.1915495,1.0,7,1,17000000,17000000.0,11.0,17000.0,2.0,2.0
5989,"Ashtavinayak Nagar, Borivali West, Mumbai",Ready to move,Fully Furnished,600.0,400.8845379,1.0,7,1,15000000,15000000.0,8.0,25000.0,2.0,2.0
4546,"RNA NG Royal Park, Kanjurmarg East, Mumbai",Ready to move,Semi Furnished,550.0,401.0,2.0,15,1,10000000,100000.0,15.0,18180.0,1.0,1.0
8523,"Purusharth, Dongri, Umerkhadi, Mumbai",Ready to move,Fully Furnished,1250.0,959.2686407,1.0,15,0,15000000,15000000.0,5.0,12000.0,3.0,2.0
5281,"Sunteck West World, Naigaon East, Mumbai",Ready to move,Unfurnished,610.0,392.0,1.0,1,1,3560000,59201.73159,22.0,5840.0,1.0,1.0
8944,"Lodha World Crest, Lower Parel, Mumbai",Ready to move,Semi Furnished,2800.0,2200.0,4.0,5,2,110000000,1100000.0,65.0,39280.0,3.0,3.0
4461,"Chatrapati Shivaji Raje Complex, Kandivali West, Mumbai",Ready to move,Unfurnished,410.0,395.6335706,1.0,10,1,5800000,59648.48163,24.0,14150.0,1.0,1.0
622,"Runwal Forest Tower 1 To 4, Kanjurmarg West, Mumbai",Ready to move,Fully Furnished,968.0,754.0,2.0,2,3,21000000,25000.0,35.0,21720.0,2.0,2.0
2285,"best project, Chembur, Mumbai",Ready to move,Unfurnished,820.0,748.8641018,2.0,2,1,25000000,25000000.0,13.0,30490.0,2.0,2.0
4314,"Skyline Sparkle, Industrial Area, Bhandup West, Mumbai",Ready to move,Semi Furnished,600.0,394.0,2.0,5,1,9500000,95000.0,20.0,15830.0,1.0,1.0
8128,"Gurukrupa Vyom, MHADA Colony, Juhu, Mumbai",Ready to move,Unfurnished,1340.0,1240.0,2.0,1,1,68400000,0.0,14.0,51040.0,3.0,3.0
8370,"Kanakia Paris, Sant Dnyaneshwar Nagar, Bandra East, Mumbai",Ready to move,Unfurnished,1350.0,1033.0,3.0,2,0,40000000,350000.0,20.0,29630.0,3.0,3.0
4301,"Shagun Building, Aarey Colony, Goregaon East, Mumbai",Ready to move,Semi Furnished,1550.0,1100.0,3.0,10,1,42100000,450000.0,18.0,27160.0,3.0,3.0
8247,"Lodha Park, Lower Parel, Mumbai",Ready to move,Unfurnished,1800.0,1472.0,3.0,5,4,92000000,7394483.041,78.0,51110.0,4.0,4.0
8921,"Aditya Audumbar Chhaya, Maryland Complex, Borivali West, Mumbai",Ready to move,Unfurnished,750.0,570.0,1.0,5,0,15500000,0.0,9.0,20670.0,2.0,2.0
2934,"GHP Suncity Pluto, Panchkutir Ganesh Nagar, Powai, Mumbai",Ready to move,Unfurnished,630.0,450.0,2.0,10,0,9800000,98000.0,14.0,15550.0,1.0,1.0
2783,"Vinay Unique Gardens, Global City, Virar West, Mumbai",Ready to move,Unfurnished,613.0,431.0,1.0,4,1,2950000,59000.0,15.0,4810.0,1.0,1.0
5483,"Mercury CHS, Ramabai Ambedkar Nagar, Powai, Mumbai",Ready to move,Unfurnished,630.0,440.0,2.0,15,1,10500000,6114005.072,7.0,16670.0,1.0,1.0
7599,"Godrej The Trees Residential Phase 1, Pirojshanagar, Vikhroli East, Mumbai",Ready to move,Semi Furnished,1100.0,1100.0,3.0,5,2,48000000,500000.0,21.0,43640.0,3.0,3.0
99,"Rivali Park WinterGreen, Food Corporation Of India Warehouse, Borivali East, Mumbai",Ready to move,Unfurnished,1200.0,935.0,2.0,1,1,32000000,320000.0,42.0,26670.0,2.0,2.0
2494,"Ekta Trinity, Willingdon, Santacruz West, Mumbai",Ready to move,Semi Furnished,1400.0,1337.907246,1.0,1,2,70000000,700000.0,12.0,50000.0,3.0,3.0
559,"Lodha Splendora, Bhayandarpada, Thane West, Mumbai",Ready to move,Unfurnished,1050.0,750.0,2.0,3,2,9600000,96000.0,27.0,9140.0,2.0,2.0
580,"Tanvi Eminence I, Panchamratna Park, Mira Road East, Mumbai",Ready to move,Fully Furnished,1123.0,775.0,2.0,3,1,10500000,4747671.042,22.0,9350.0,2.0,2.0
282,"Monte South, Byculla West, Byculla, Mumbai",Ready to move,Semi Furnished,1800.0,1464.0,3.0,3,2,60000000,600000.0,64.0,33330.0,3.0,3.0
9177,"Dhuru Wadi, Lower Parel, Mumbai",Ready to move,Semi Furnished,270.0,368.5074638,1.0,25,1,8000000,27649.11891,7.0,29630.0,1.0,1.0
1396,"Arkade Earth, Kanjurmarg East, Mumbai",Ready to move,Semi Furnished,600.0,466.0,1.0,4,0,13000000,130000.0,22.0,21670.0,1.0,1.0
5255,"Aarey Colony, Goregaon East, Mumbai",Ready to move,Semi Furnished,764.0,473.3038487,1.0,14,1,7800000,83176.88072,8.0,10210.0,2.0,2.0
9096,"Supreme Lake Florence, Powai, Mumbai",Ready to move,Unfurnished,950.0,650.0,1.0,10,1,19000000,190000.0,21.0,20000.0,2.0,2.0
6068,"Prabhadevi, Mumbai",Ready to move,Fully Furnished,750.0,675.0,2.0,35,1,24500000,250000.0,4.0,32670.0,2.0,2.0
8773,"Kanjurmarg East, Mumbai",Ready to move,Semi Furnished,1180.0,629.5108657,1.0,3,2,16200000,908313.3889,25.0,13730.0,3.0,3.0
7846,"Ashwamedh Ashwa Platinum, Siddharth Nagar, Mulund West, Mumbai",Ready to move,Unfurnished,950.0,950.0,3.0,5,1,17500000,180000.0,23.0,18420.0,3.0,3.0
7519,"Twin Tower, Babasaheb Ambedkar Nagar, Dadar West, Mumbai",Ready to move,Fully Furnished,1300.0,1100.0,2.0,45,1,90000000,900000.0,27.0,69230.0,3.0,3.0
1095,"Shapoorji Pallonji Vicinia, Sainath Nagar, Powai, Mumbai",Ready to move,Unfurnished,1350.0,888.0,2.0,1,1,27500000,280000.0,26.0,20370.0,2.0,2.0
1834,"KM Narmada Mohan Apartment, Naigaon East, Mumbai",Ready to move,Unfurnished,570.0,375.0,1.0,3,1,3000000,50000.0,14.0,5260.0,1.0,1.0
7394,"Ajmera Bhakti Park, Antop Hill, Wadala, Mumbai",Ready to move,Semi Furnished,1395.0,1000.0,3.0,12,2,28100000,280000.0,18.0,20140.0,3.0,3.0
4023,"Cuffe Parade, Mumbai",Ready to move,Fully Furnished,950.0,850.0,2.0,20,0,44000000,42479031.39,13.0,46310.0,2.0,2.0
8020,"Nirmal Polaris B 20 21, P&T Staff Colony, Mulund West, Mumbai",Ready to move,Semi Furnished,1350.0,880.0,2.0,9,1,19000000,189999.9828,21.0,14070.0,3.0,3.0
8274,"Rameshwaram Apartment, Prabhadevi, Mumbai",Ready to move,Fully Furnished,3250.0,2600.0,4.0,10,3,145000000,1400000.0,30.0,44620.0,4.0,4.0
9525,"Runwal Bliss Wing B, Kanjurmarg East, Mumbai",Ready to move,Semi Furnished,1760.0,1250.0,3.0,1,2,33500000,340000.0,50.0,19030.0,3.0,3.0
8422,"Amardeep Anutham, Sane Guruji Nagar, Mulund East, Mumbai",Ready to move,Unfurnished,1300.0,1050.0,3.0,1,1,32000000,320000.0,23.0,24610.0,3.0,3.0
8145,"Romell Diva Apartments, Somwari Bazar, Malad West, Mumbai",Ready to move,Unfurnished,1250.0,980.0,2.0,8,1,28000000,280000.0,22.0,22400.0,3.0,3.0
6328,"A And O F Residences, Kurar Village, Malad East, Mumbai",Ready to move,Unfurnished,730.0,730.0,3.0,1,1,17700000,180000.0,42.0,24250.0,2.0,2.0
486,"Hiranandani Regent Hill C D And E Wing, Sainath Nagar, Powai, Mumbai",Ready to move,Semi Furnished,450.0,385.0,1.0,2,1,16000000,160000.0,24.0,35550.0,1.0,1.0
8073,"Sunteck Signia High, Asha Nagar, Borivali East, Mumbai",Ready to move,Fully Furnished,2100.0,1627.0,4.0,11,2,69900000,700000.0,34.0,33280.0,3.0,3.0
7750,"bhimshanker, Dahisar West, Mumbai",Ready to move,Unfurnished,1500.0,903.8552102,1.0,1,2,22500000,22500000.0,22.0,15000.0,3.0,3.0
3893,"Gamdevi, Mumbai",Ready to move,Fully Furnished,1050.0,1000.0,2.0,30,1,55000000,550000.0,12.0,52380.0,2.0,2.0
6752,"Ajmera Bhakti Park, Bhakti Park, Wadala East, Mumbai",Ready to move,Semi Furnished,955.0,710.0,2.0,12,1,19200000,190000.0,18.0,20100.0,2.0,2.0
5765,"Morya Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,650.0,420.0,1.0,8,1,3100000,62000.0,7.0,4770.0,1.0,1.0
6175,"Nahar Rosa Alba, Panchkutir Ganesh Nagar, Powai, Mumbai",Ready to move,Semi Furnished,1250.0,850.0,2.0,5,1,26500000,260000.0,14.0,21200.0,2.0,2.0
5467,"Rustomjee Regal, Borivali West, Mumbai",Ready to move,Unfurnished,570.0,423.0,1.0,20,1,11500000,110000.0,8.0,20180.0,1.0,1.0
1936,"Gurukrupa Jayantam, Pant Nagar, Ghatkopar East, Mumbai",Ready to move,Unfurnished,660.0,400.0,2.0,1,0,11000000,110000.0,16.0,16670.0,1.0,1.0
1749,"DGS Sheetal Deep, Morya Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,595.0,408.0,1.0,2,2,2440000,0.0,15.0,4100.0,1.0,1.0
5778,"JSB Nakshatra Primus, Naigaon East, Mumbai",Ready to move,Unfurnished,500.0,260.0,1.0,5,1,2520000,50400.0,14.0,5040.0,1.0,1.0
5544,"Rajkamal, Yogi Nagar, Borivali West, Mumbai",Ready to move,Unfurnished,403.0,539.8682013,1.0,1,1,12200000,12200000.0,18.0,30270.0,1.0,2.0
5897,"La vista Borivali East, Nensey Colony, Borivali East, Mumbai",Ready to move,Unfurnished,1110.0,740.3456234,2.0,10,1,17000000,17000000.0,22.0,15310.0,2.0,2.0
127,"Sunteck West World, Naigaon East, Mumbai",Ready to move,Unfurnished,615.0,407.0,1.0,1,1,3300000,58176.20653,23.0,5370.0,1.0,1.0
7253,"Greenarch, Ashok Nagar, Borivali West, Mumbai",Ready to move,Fully Furnished,1600.0,1228.328034,1.0,10,4,40000000,40000000.0,18.0,25000.0,3.0,3.0
4005,"Rosa Elite, Bhayandarpada, Thane West, Mumbai",Ready to move,Unfurnished,644.0,460.0,1.0,5,1,5200000,100000.0,7.0,8070.0,1.0,1.0
4914,"JK IRIS, Kashimira, Mira Road East, Mumbai",Ready to move,Semi Furnished,1150.0,666.0,2.0,3,2,10600000,150000.0,16.0,9170.0,2.0,2.0
5652,"Dhanukarwadi Kandivali West, Dahanukar Wadi, Kandivali West, Mumbai",Ready to move,Unfurnished,550.0,447.0324432,1.0,1,1,13000000,13000000.0,8.0,23640.0,1.0,2.0
540,"oberoi Sky City, Khande Rao Dongari, Borivali East, Mumbai",Ready to move,Unfurnished,1080.0,1070.670532,1.0,1,2,42500000,42500000.0,61.0,39350.0,3.0,3.0
6684,"Runwal Greens, Industrial Area, Bhandup West, Mumbai",Ready to move,Semi Furnished,805.0,732.0,2.0,7,1,21000000,200000.0,39.0,26090.0,2.0,2.0
9244,"Omsadguru Nagar chs, I C Colony, Borivali West, Mumbai",Ready to move,Unfurnished,485.0,395.2029076,1.0,15,0,9000000,67523.82096,7.0,18560.0,1.0,1.0
8547,"Runwal Elegante, Shastri Nagar, Andheri West, Mumbai",Ready to move,Unfurnished,1300.0,1019.0,3.0,7,1,50000000,500000.0,27.0,38460.0,3.0,3.0
3949,"Planet Godrej, Jacob Circle, Mumbai",Ready to move,Semi Furnished,1680.0,1450.0,4.0,10,3,82500000,800000.0,51.0,49110.0,3.0,3.0
1582,"Omkar Vive, Kurla West, Mumbai",Ready to move,Fully Furnished,505.0,410.0,1.0,1,2,12500000,130000.0,14.0,24750.0,1.0,1.0
7367,"Piramal Aranya, Byculla East, Byculla, Mumbai",Ready to move,Semi Furnished,1518.0,1518.0,3.0,1,2,54900000,0.0,65.0,36170.0,3.0,3.0
1509,"Oasis Gracia, Anand Nagar, Vasai West, Mumbai",Ready to move,Semi Furnished,696.0,515.0495136,2.0,1,0,5000000,100000.0,7.0,7180.0,1.0,2.0
648,"Tilak Nagar, Chembur, Mumbai",Ready to move,Unfurnished,1050.0,823.4100724,1.0,1,0,15500000,15500000.0,15.0,14760.0,2.0,2.0
4203,"Kanakia Zenworld Phase I, Kanjurmarg East, Mumbai",Ready to move,Semi Furnished,1567.0,950.0,2.0,1,2,25000000,250000.0,22.0,15950.0,3.0,3.0
8216,"Govandi, Mumbai",Ready to move,Fully Furnished,2400.0,2000.0,3.0,10,4,65000000,650000.0,16.29726142,27080.0,4.0,4.0
1832,"Sudhanshu Imperia, Sarvodaya Nagar, Bhandup West, Mumbai",Ready to move,Unfurnished,354.0,354.0,1.0,2,1,6500000,65000.0,22.0,18360.0,1.0,1.0
1332,"Global Residency, Jay Prakash Nagar, Goregaon East, Mumbai",Ready to move,Unfurnished,637.0,490.0,2.0,1,1,11500000,130000.0,9.0,18050.0,1.0,1.0
3603,"Monte South, Byculla West, Byculla, Mumbai",Ready to move,Semi Furnished,2895.0,2410.0,6.0,2,3,100000000,1000000.0,64.0,34540.0,6.0,6.0
9414,"Chirag Bhagat Grandeur, Mindspace, Malad West, Mumbai",Ready to move,Semi Furnished,1100.0,895.0,2.0,5,1,27500000,280000.0,18.0,25000.0,2.0,2.0
67,"Fortune Sultanbad Sadan, Patliputra, Jogeshwari West, Mumbai",Ready to move,Fully Furnished,540.0,440.0,2.0,1,1,11500000,110000.0,14.0,21300.0,1.0,1.0
2353,"Sunteck West World 2 Tivri Naigaon East, Naigaon East, Mumbai",Ready to move,Unfurnished,950.0,810.0,1.0,1,1,5000000,56215.97264,23.0,5260.0,2.0,2.0
3826,"JP North Phase 3 Estella, Kashimira, Mira Road East, Mumbai",Ready to move,Semi Furnished,500.0,371.6183959,2.0,2,1,7200000,150000.0,25.0,14400.0,1.0,2.0
1050,"Chhatrapati Shivaji International Airport Area, Vile Parle East, Mumbai",Ready to move,Unfurnished,1090.0,942.7909317,1.0,1,1,36800000,36800000.0,7.0,33760.0,3.0,3.0
2219,"Hiranandani Castle Rock, Sainath Nagar, Powai, Mumbai",Ready to move,Semi Furnished,950.0,777.0,2.0,5,1,35000000,350000.0,22.0,36840.0,2.0,2.0
6652,"Aims Sea View, Chandan Shanti, Mira Road East, Mumbai",Ready to move,Semi Furnished,1040.0,655.0,2.0,4,1,9200000,87979.60076,19.0,8850.0,2.0,2.0
4837,"Vaibhav Parind, Jethava Nagar, Kandivali West, Mumbai",Ready to move,Unfurnished,580.0,450.0,2.0,8,1,9300000,93000.0,8.0,16030.0,1.0,1.0
5928,"Hemu Meadows, B R Nagar, Jogeshwari West, Mumbai",Ready to move,Unfurnished,978.0,850.0,2.0,5,1,26000000,10101803.95,18.0,26580.0,2.0,2.0
1141,"Shivom Press Encalve, Asara Colony, Borivali East, Mumbai",Ready to move,Unfurnished,760.0,557.112225,1.0,1,1,17500000,17500000.0,22.0,23030.0,2.0,2.0
2388,"Sach 9 Uma Ishaan, Brahmnwada, Matunga East, Mumbai",Ready to move,Unfurnished,925.0,750.0,2.0,2,1,32100000,0.0,17.0,34670.0,3.0,3.0
2269,"Hiranandani Castle Rock C And D Wing, Hiranandani Gardens, Powai, Mumbai",Ready to move,Semi Furnished,1250.0,777.0,2.0,1,2,35000000,270000.0,23.0,28000.0,2.0,2.0
3305,"Omkar 1973, Hanuman Nagar, Worli, Mumbai",Ready to move,Unfurnished,4500.0,4236.0,5.0,10,4,200000000,2000000.0,65.0,44440.0,5.0,5.0
6697,"SK Imperial Heights, Shivar Garden, Mira Road East, Mumbai",Ready to move,Semi Furnished,880.0,590.0,2.0,10,1,11500000,100000.0,22.0,13070.0,2.0,2.0
6342,"best project, Sindhi Society, Chembur, Mumbai",Ready to move,Unfurnished,820.0,831.5619462,1.0,8,1,25800000,25800000.0,22.0,31460.0,2.0,2.0
8301,"Nahar Tulipia and Tilia Apartment, Chandivali, Powai, Mumbai",Ready to move,Semi Furnished,1475.0,950.0,2.0,10,1,33000000,330000.0,20.0,22370.0,3.0,3.0
9249,"Ghartan Pada, Dahisar East, Mumbai",Ready to move,Semi Furnished,540.0,438.1224249,1.0,25,1,9200000,91999.99267,7.0,17040.0,1.0,1.0
8713,"Lodha Bel Air, Momin Nagar, Jogeshwari West, Mumbai",Ready to move,Unfurnished,1600.0,1017.0,3.0,1,2,29000000,123139.7509,21.0,18130.0,3.0,3.0
6675,"Bhoomi Park, Bafhira Nagar, Malad West, Mumbai",Ready to move,Unfurnished,850.0,630.0,2.0,12,0,13800000,9179635.213,11.0,16230.0,2.0,2.0
4485,"Bachraj Paradise, Global City, Virar West, Mumbai",Ready to move,Semi Furnished,850.0,600.0,2.0,5,1,4500000,90000.0,7.0,5290.0,2.0,2.0
8303,"Aarey Colony, Goregaon East, Mumbai",Ready to move,Fully Furnished,1200.0,1076.948518,1.0,10,2,43000000,43000000.0,35.0,35830.0,3.0,2.0
6560,"Tagore Nagar, Vikhroli East, Mumbai",Ready to move,Unfurnished,660.0,444.5337394,1.0,6,0,9800000,89735.63661,18.0,14850.0,2.0,2.0
2475,"Bandra West, Mumbai",Ready to move,Semi Furnished,1000.0,912.52748,1.0,2,1,50000000,50000000.0,20.0,50000.0,2.0,2.0
4190,"Dheeraj Realty Dheeraj Insignia, Bandra Kurla Complex, Santacruz East, Mumbai",Ready to move,Semi Furnished,2000.0,1680.0,5.0,2,3,55000000,550000.0,13.0,27500.0,4.0,4.0
5147,"Aristo Pearl Residency, Prabhadevi, Mumbai",Ready to move,Semi Furnished,1400.0,1250.0,3.0,10,2,62000000,620000.0,26.0,44280.0,3.0,3.0
1324,"Oberoi Esquire, Yashodham, Goregaon East, Mumbai",Ready to move,Semi Furnished,2195.0,1367.0,4.0,4,1,70000000,61492369.9,50.0,31890.0,3.0,3.0
6827,"Mahendra J Vora AND Others Kalpavruksh Garden III, Sector 6 Charkop, Kandivali West, Mumbai",Ready to move,Fully Furnished,900.0,750.0,2.0,10,1,22000000,220083.9299,12.0,24440.0,2.0,2.0
